DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUTRY,Population with tertiary education,25_34_MEN,25-34 year-old men,PC_AGE,% in same age group,A,Annual,2018,,37.963883,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,HHEXP,Household spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,59.8665808130552,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXPTRY,Spending on tertiary education,OTHPRIVENT,Other private entities,PC_EDUEXP,% of education spending,A,Annual,2018,,9.207054,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPUBEXP,Public spending on education,TRY,Tertiary,PC_GDP,% of GDP,A,Annual,2018,,0.9504091,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PARTEMP,Part-time employment rate,WOMEN,Women,PC_EMP,% of employment,A,Annual,2018,,25.32191444,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NPENSION,Net pension replacement rates,WOMEN,Women,PC_PRERETEARN,% of pre-retirement earnings,A,Annual,2018,,57.6,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUADULT,Adult education level,TRY_MEN,"Tertiary, men",PC_25_64,% of 25-64 year-olds,A,Annual,2018,,33.60271,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TEMPEMP,Temporary employment,TOT,Total,PC_DEPEMP,% of dependent employment,A,Annual,2018,,12.26,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AVWAGE,Average wages,TOT,Total,USD,US dollars,A,Annual,2018,,51768,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,HOUCOMM,Housing and community amenities,PC,Percentage,A,Annual,2018,,0.71,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,EDU,Education,PC,Percentage,A,Annual,2018,,10.32,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PUBEXPINCAPACITY,Public spending on incapacity,INKIND,In kind,PC_GDP,% of GDP,A,Annual,2018,,0.433,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PUBEXPINCAPACITY,Public spending on incapacity,INCASH,In cash,PC_GDP,% of GDP,A,Annual,2018,,1.534,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.032,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,PISASCIENCE,Science performance (PISA),GIRL,Girls,MEANSCORE,Mean score,A,Annual,2018,,490,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,PISAMATH,Mathematics performance (PISA),GIRL,Girls,MEANSCORE,Mean score,A,Annual,2018,,487,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NEET,"Youth not in employment, education or training (NEET)",15_29,15-29 year-olds,PC_AGE,% in same age group,A,Annual,2018,,13.43137,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2018,,11.357,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,PSE,Producer support (PSE),MLN_EUR,Million Euros,A,Annual,2018,,195395.9274,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXPTRY,Spending on tertiary education,PUB,Public,PC_EDUEXP,% of education spending,A,Annual,2018,,65.80324,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,RECULTREL,"Recreation, culture and religion",PC,Percentage,A,Annual,2018,,0.93,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,GSSE,General services support (GSSE),PC_AGRSUPP,% of total agricultural support,A,Annual,2018,,14.027290386,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,NATINSURANCESH,National insurance market share,TOT,Total,OECDIDX,OECD=100,A,Annual,2018,,100,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2018,,18806.85,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GGCOST,Government production costs,GSUSE,Goods and services used,PC_GDP,% of GDP,A,Annual,2018,,8.73,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,BEEF,Beef and veal,KG_CAP,Kilograms/capita,A,Annual,2018,,14.521,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDISTOCK,FDI stocks,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2018,,24518400.152581,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),ENRG,Energy,AGRWTH,Annual growth rate (%),A,Annual,2018,,7.612344,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,VOC,Volatile organic compounds (VOC),THND_TONNE,Thousand tonnes,A,Annual,2018,,26381.21,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,WHEAT,Wheat,TONNE_HA,Tonnes/hectare,A,Annual,2018,,3.741,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,15MORE,15 year-olds or more,PC_AGE,% in same age group,A,Annual,2018,,61.7958769045096,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,STUMOBILITY,International student mobility,TRY_INFLOW,Tertiary student inflow,PC_STUD_ENRL,% of students enrolled,A,Annual,2018,,9.565,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHERSALARY,Teachers' salaries,PRY15YREXP,"Primary, 15 years' experience",IDX2010,2010=100,A,Annual,2018,,104.33128,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CHLDCARECOST,Net childcare costs,COUPL_MINWAGE,"Couple, minimum wage",PC_AVEWAGE,% of average wage,A,Annual,2018,,13,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2018,,35,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWORK,Financial disincentive to return to work,67PC_AVEWAGE,Earning 67% of average wage,PC_EARN,% of earnings,A,Annual,2018,,74.7,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINCHLDCARE,Financial disincentive to enter employment with childcare costs,67PC_AVEWAGE,Earning 67% of average wage,PC_EARN,% of earnings,A,Annual,2018,,52,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HOUSECOST,Housing prices,PRICEINCOME,Price to income ratio,IDX2015,2015=100,A,Annual,2018,,105.706244178571,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,MAIZE,Maize,THND_HA,Thousand hectares,A,Annual,2018,,50973.124,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GVCPARTICIP,Import content of exports,TOT,Total,PC_GEXP,% of gross exports,A,Annual,2018,,8.8,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUTRY,Population with tertiary education,55_64_MEN,55-64 year-old men,PC_AGE,% in same age group,A,Annual,2018,,26.815575,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2018,,6.35574054826725,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,PRY_TRY,Primary to tertiary,PC_GDP,% of GDP,A,Annual,2018,,0.8407217,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGREV,General government revenue,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2018,,19741.22,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADESERV,Trade in services,EXP,Exports,MLN_USD,Million US dollars,A,Annual,2018,,4279984,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NPENSIONWEALTH,Net pension wealth,MEN,Men,MULTAGEARN,Multiple of annual gross earnings,A,Annual,2018,,10.5,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGCOST,Government production costs,OTH,Other,PC_GDP,% of GDP,A,Annual,2018,,2.75,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,HEALTH,Health,PC,Percentage,A,Annual,2018,,10.33,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,ECOAFF,Economic affairs,PC,Percentage,A,Annual,2018,,11.59,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,55_64,55-64 year-olds,PC_AGE,% in same age group,A,Annual,2018,,63.8079335408488,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EMPEDU,Employment by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2018,,76.080359,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,PISASCIENCE,Science performance (PISA),BOY,Boys,MEANSCORE,Mean score,A,Annual,2018,,488,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,100HAB,Per 100 inhabitants,A,Annual,2018,,10.369,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,CSE,Consumer support (CSE),MLN_EUR,Million Euros,A,Annual,2018,,-58696.61703,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,PIG,Pork meat,THND_TONNE,Thousand tonnes,A,Annual,2018,,40774.197,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,RICE,Rice,THND_HA,Thousand hectares,A,Annual,2018,,4595.175,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,ECOAFF,Economic affairs,PC,Percentage,A,Annual,2018,,8.83,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,CSE,Consumer support (CSE),PC_AGRCONSUMP,% of agricultural consumption,A,Annual,2018,,-6.414305857,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXSS,Social security contributions,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,8.947,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WIRELESSWIRED,Mobile broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2018,,109.993,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXCORP,Tax on corporate profits,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,3.12,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXPROPERTY,Tax on property,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2018,,5.507,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2018,,1.1982855460801,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2018,,831403.17224912,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,GHG,Greenhouse gas (GHG),TONNE_CAP,Tonnes/capita,A,Annual,2018,,11.709,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,CO2,Carbon dioxide (CO2),MLN_TONNE,Million tonnes,A,Annual,2018,,11681.322605,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,25_64,25-64 years olds,PC_AGE,% in same age group,A,Annual,2018,,80.5284572384327,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,78.03,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHERSALARY,Teachers' salaries,LOWSRY_15YREXP,"Lower secondary,15 years' experience",IDX2010,2010=100,A,Annual,2018,,103.54853,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,PRY_LT30,"Primary, under 30 years",PC,Percentage,A,Annual,2018,,12.657,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,PRY_50_OVER,"Primary, 50 years and over",PC,Percentage,A,Annual,2018,,33.624,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,ENROLMENT,Enrolment rate in secondary and tertiary education,AGE_19,19 year-olds,PC_AGE,% in same age group,A,Annual,2018,,61.977,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,ENROLMENT,Enrolment rate in secondary and tertiary education,AGE_18,18 year-olds,PC_AGE,% in same age group,A,Annual,2018,,76.754,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,ENROLMENT,Enrolment rate in secondary and tertiary education,AGE_17,17 year-olds,PC_AGE,% in same age group,A,Annual,2018,,90.575,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,SOC_SCI,Social sciences,PC,Percentage,A,Annual,2018,,9.417,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATEFIELD,Tertiary graduates by field,ENGINEERING,Engineering,PC,Percentage,A,Annual,2018,,14.083,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,MSTR_WOMEN,"Master's or equivalent level, women",PC,Percentage,A,Annual,2018,,16.179,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,BACHR_MEN,"Bachelor's or equivalent level, men",PC,Percentage,A,Annual,2018,,24.08,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,TRY,Tertiary,PC,Percentage,A,Annual,2018,,36.715,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATE,Secondary graduation rate,P_SRY_NTRY,Post-secondary non-tertiary,PC,Percentage,A,Annual,2018,,4.535,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWORK,Financial disincentive to return to work,AVEWAGE,Earning average wage,PC_EARN,% of earnings,A,Annual,2018,,70,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,STUDPERTEACHER,Students per teaching staff,PRY,Primary,RT,Ratio,A,Annual,2018,,14.985,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2018,,25.949,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PPI,Producer price indices (PPI),DOMESTIC,"Manufacturing, domestic market",IDX2015,2015=100,A,Annual,2018,,107.4834,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),TOT,Total,IDX2015,2015=100,A,Annual,2018,,106.2361,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,SOYBEAN,Soybean,TONNE_HA,Tonnes/hectare,A,Annual,2018,,3.339,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TRADEGOODSERV,Trade in goods and services,IMP,Imports,PC_GDP,% of GDP,A,Annual,2018,,29.8433510222814,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXREV,Tax revenue,TOT,Total,MLN_USD,Million US dollars,A,Annual,2018,,431.523,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,15_64,15-64 year-olds,PC_AGE,% in same age group,A,Annual,2018,,72.4128861963439,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADESERV,Trade in services,NTRADE,Net trade,MLN_USD,Million US dollars,A,Annual,2018,,625923.9,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2018,,3.9891192,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GPENSIONWEALTH,Gross pension wealth,WOMEN,Women,MULTAGEARN,Multiple of annual gross earnings,A,Annual,2018,,9.6,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GPENSION,Gross pension replacement rates,WOMEN,Women,PC_PRERETEARN,% of pre-retirement earnings,A,Annual,2018,,48.2,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POP,Population,TOT,Total,MLN_PER,Million persons,A,Annual,2018,,1354.85545345767,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TEMPEMP,Temporary employment,65MORE,65 year-olds or more,PC_DEPEMP,% of dependent employment,A,Annual,2018,,19.02,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),TOT_FOODENRG,"Total less food, less energy",AGRWTH,Annual growth rate (%),A,Annual,2018,,2.123467,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGCOST,Government production costs,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,22.09,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,RECULTREL,"Recreation, culture and religion",PC,Percentage,A,Annual,2018,,1.96,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,TRY,Tertiary,PC_TEACHER,% of teachers,A,Annual,2018,,45.273,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,PRY,Primary,PC_TEACHER,% of teachers,A,Annual,2018,,84.701,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,15_24,15-24 year-olds,PC_AGE,% in same age group,A,Annual,2018,,47.7006242377427,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PUBEXPINCAPACITY,Public spending on incapacity,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,1.933,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.114,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open	 1 = closed,A,Annual,2018,,0.061,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PRYENRGSUPPLY,Primary energy supply,TOT,Total,TOE_1000USD,Toe/1 000 US dollars,A,Annual,2018,,0.094,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,OTH,Other,NBR,Number,A,Annual,2018,,8682287,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,PRY_NTRY,Primary to post-secondary non-tertiary,USD_STUDENT,US dollars/student,A,Annual,2018,,10282.07,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDPCAPCONTR,Labour productivity and utilisation,LPRDTY,Labour productivity,AGRWTH,Annual growth rate (%),A,Annual,2018,,0.957404,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,WHEAT,Wheat,THND_HA,Thousand hectares,A,Annual,2018,,70807.522,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXPTRY,Spending on tertiary education,PRIV,Private,PC_EDUEXP,% of education spending,A,Annual,2018,,31.10541,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,INTERNET,Internet access,TOT,Total,PC_HH,% of all households,A,Annual,2018,,85.6298087702778,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,GRALPUBSER,General public services,PC,Percentage,A,Annual,2018,,22.47,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,SOCPROT,Social protection,PC,Percentage,A,Annual,2018,,28.6,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXPROPERTY,Tax on property,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,1.811,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXINCOME,Tax on personal income,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,7.933,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,ELECTRICITY,Electricity generation,TOT,Total,GWH,Gigawatt-hours,A,Annual,2018,,10860100.982,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PLI,Price level indices,TOT,Total,OECDIDX,OECD=100,A,Annual,2018,,100,,A,,,,,,,	
